id,price,log_price,price_per_person,room_type,property_type,accommodates,bedrooms,beds,bathrooms,n_reviews,review_scores_rating,host_is_superhost,availability_365,minimum_nights,period,municipality,cod_istat,dist_ski,dist_lake,dist_park,dist_station,dist_bus,dist_center,dist_supermarket,dist_restaurant,dist_bar,dist_pharmacy,dist_castle,dist_museum,lat,long
1439810,60.0,4.0943445622221,30.0,Private room,Private room in rental unit,2,1.0,2.0,1.0,39,4.84,1.0,52,2,december,Trento,22205,1170.229751056966,6006.825409703333,166.6215303535176,597.1523510651762,22.313785229111563,2069.646757062093,240.80582688315033,210.05187998413155,307.40933749088873,293.92698792223973,401.3447970630072,473.40758387617365,46.07553,11.12809
1445053,174.0,5.159055299214529,21.75,Entire home/apt,Entire home,8,3.0,8.0,2.0,16,4.88,0.0,255,5,december,Sant'Orsola Terme,22168,5210.444530370063,4571.338644702157,71.66284377556187,7406.972274279604,48.63260778657562,866.6697905081131,29.335695137310854,76.87050416759689,3440.9933159325105,63.24019636416566,5023.682505191945,1262.104903514605,46.10786,11.30289
1457682,70.0,4.248495242049359,23.333333333333332,Private room,Private room in home,3,1.0,2.0,1.0,3,4.67,1.0,364,1,december,Volano,22224,3958.24144453417,12183.041094549968,218.79960254833418,3484.2023312235006,201.83668697953422,1598.4626543730212,212.11144444299214,127.22708932932167,213.4747865489854,197.75632217988814,1659.2921696004314,2396.3516213173775,45.91586,11.06093
1457725,120.0,4.787491742782046,20.0,Entire home/apt,Entire rental unit,6,1.0,5.0,1.0,1,5.0,1.0,364,2,december,Volano,22224,3943.4626138770386,11979.232097363192,0.0,3447.858967400934,182.4384193430171,1723.0079829712154,295.99012201442696,113.1848959709916,237.11003923871846,280.28849407234895,1432.8996660244186,2333.6382841092536,45.91783,11.06006
3172863,80.0,4.382026634673881,20.0,Entire home/apt,Entire rental unit,4,2.0,3.0,1.0,98,4.91,0.0,62,3,december,Ledro,22229,12239.48313120411,2065.597995616941,3432.1283952591184,3095.9885876147787,127.80884089608134,7142.151769728259,1248.3450328354782,104.77933646502535,1170.011637664233,2501.988507008108,3098.7777990821064,3118.888126795965,45.86568,10.80684
3194015,150.0,5.0106352940962555,21.428571428571427,Entire home/apt,Entire cabin,7,3.0,6.0,1.0,375,4.82,1.0,165,2,december,Moena,22118,3201.9107886350344,19820.2708072824,2724.0189956064974,34458.18759903745,454.129430053279,6348.269703778506,2773.132773026034,1678.9478527195058,431.99561649123694,3792.5284183988383,25060.921636402425,3421.3092476846005,46.35133,11.62597
3233431,234.0,5.455321115357702,39.0,Entire home/apt,Entire condo,6,3.0,4.0,2.0,23,4.83,1.0,362,3,december,Riva del Garda,22153,12666.367879668622,339.08044922456065,158.34903974305576,455.33447294691115,98.80243506596516,1518.637265723618,17.186621997632617,20.73474458638039,28.232784744269164,203.9198113488338,362.1963086388499,332.7245608765626,45.88775,10.84074
3308953,210.0,5.3471075307174685,52.5,Entire home/apt,Entire cabin,4,2.0,3.0,1.5,153,4.92,1.0,257,3,december,Ville di Fiemme,22254,3611.609060732613,19989.01033189787,1664.0213772873317,25620.529923217502,1573.262506284537,2016.8535756894294,1739.061029570423,549.2279598641737,1788.2111854573,2407.767458344306,19059.112755349608,2805.516539935826,46.30598,11.42871
3352323,169.0,5.1298987149230735,28.166666666666668,Entire home/apt,Entire rental unit,6,2.0,4.0,1.0,17,4.59,0.0,336,2,december,Pellizzano,22137,3935.035414818853,15332.42273345301,105.40229596476347,3391.3894704119134,349.61748643183483,2623.299409230842,404.0026299041691,327.2836696493942,269.3266319654058,360.4463391342903,1574.8824438150616,3708.76709555021,46.30814,10.75813
3389845,178.0,5.181783550292085,59.333333333333336,Entire home/apt,Entire condo,3,1.0,2.0,1.0,67,4.88,1.0,97,3,december,Canazei,22039,348.6018067704593,35994.39367526184,134.5793693716904,51223.85290603786,141.51703750932475,3441.1744195005117,369.66290810315064,111.7605377503049,200.11083084456413,119.19743913173119,32720.479412605226,1833.4000126869446,46.4773,11.76724
1482326,128.0,4.852030263919617,21.333333333333332,Entire home/apt,Entire condo,6,2.0,6.0,1.0,24,4.79,0.0,34,3,december,Ville di Fiemme,22254,2044.7096273714187,18058.704852921575,318.24597190388687,25572.57292218059,117.09620845390677,3323.075862550104,366.25601867964014,841.9626841566688,192.59339337705993,499.763588399793,18364.232141642075,1588.744416602108,46.28857,11.43865
1621365,193.0,5.262690188904886,38.6,Entire home/apt,Entire cabin,5,2.0,4.0,1.0,16,4.63,0.0,307,3,december,Andalo,22005,110.61019545766082,3553.773254579406,2569.535978017263,7258.101925322083,245.56679745905768,783.6584660668374,265.1349572932125,178.85211662805904,160.66836161501575,282.14431295208504,5444.042678712903,7286.033015377679,46.16185,11.00433
1647050,150.0,5.0106352940962555,37.5,Entire home/apt,Entire rental unit,4,2.0,3.0,1.0,5,4.8,0.0,232,6,december,Folgaria,22087,545.5656833576006,6881.85966796428,881.3349133217876,7082.753933714421,85.92919959279867,1951.5636389452031,1102.101685446939,838.9185627924016,951.016812871924,1044.3083323529663,5735.789728075904,3153.147805780319,45.90561,11.17449
1650464,64.0,4.1588830833596715,21.333333333333332,Private room,Private room in home,3,1.0,2.0,1.0,363,4.9,1.0,198,1,december,Tenno,22191,11601.260397915043,0.0,2745.3848868612176,6138.425358680705,412.4225667307826,202.87621642165047,983.4436816736596,452.845806174179,3481.901558084521,2561.726760383622,2692.4197525478116,1206.2565418095965,45.938,10.81552
1714219,70.0,4.248495242049359,17.5,Entire home/apt,Entire condo,4,1.0,6.0,1.0,37,4.81,1.0,297,7,december,Nago-Torbole,22124,9289.639159869188,145.67824741592892,169.7149934528238,3716.39115947259,326.7934782878902,1712.7915145576312,575.0678909616157,283.0635077111299,274.0840176820324,515.0543655093571,1063.6190896821092,3458.5088882621635,45.86622,10.87828
1715277,137.0,4.919980925828125,22.833333333333332,Entire home/apt,Entire rental unit,6,2.0,4.0,1.0,149,4.83,1.0,73,3,december,Nago-Torbole,22124,10222.232244167237,754.3881183647192,409.48660736882977,3331.8141212725322,486.01003025312195,2700.201999262861,473.1982456350399,230.29524791009413,535.090193717433,531.819204559741,575.1284515624761,3024.0863479977756,45.87519,10.87884
3391916,85.0,4.442651256490317,21.25,Entire home/apt,Entire home,4,2.0,3.0,1.0,77,4.82,1.0,304,2,december,Villa Lagarina,22222,6519.679101201105,7602.984930212259,4222.516013360552,5222.377323626521,416.7884540949135,2269.921801249057,3189.0783032946033,370.8822219749184,3413.406895805413,3755.165279018615,3663.2561413731073,4874.877512435838,45.96003,11.03631
3420764,174.0,5.159055299214529,43.5,Entire home/apt,Entire home,4,1.0,4.0,2.0,29,4.86,1.0,194,2,december,Lavarone,22102,937.2658327343644,412.0233452754388,1160.9673023692822,6300.471210439555,255.36607189865867,2420.2141957067456,362.16171830279814,236.8169612915119,853.2937917948809,1192.9139916368154,5388.951831415882,656.611127811642,45.94122,11.25448
3484693,77.0,4.343805421853684,4.8125,Private room,Private room in bed and breakfast,16,19.0,30.0,19.0,74,4.73,0.0,138,1,december,San Giovanni di Fassa-Sèn Jan,22250,379.93900938729155,27843.428923523283,2662.0845949836535,42761.90340550487,165.12228567476734,2240.5715223797447,562.642594927509,152.9380832833488,113.88183491974571,84.31235572608911,29173.14732711661,545.0843699256078,46.41931,11.67525
3488401,120.0,4.787491742782046,40.0,Entire home/apt,Entire rental unit,3,1.0,2.0,1.0,5,5.0,0.0,222,6,december,Folgaria,22087,593.3035156432991,6918.579885377092,890.9452600461595,7016.106880874782,19.619002536231328,2004.351872891843,1062.9358281223952,854.5834978147999,928.3767714959938,1011.084000167973,5669.131266201766,3092.93142443394,45.90589,11.17373
3497705,111.0,4.709530201312334,27.75,Entire home/apt,Entire rental unit,4,2.0,4.0,1.0,85,4.89,0.0,166,3,december,Moena,22118,2950.2032743926243,19451.579001478418,2961.716113426996,34111.77478329814,142.95743277277302,6380.388046457848,3009.8270703113944,2002.5786493825299,585.5222171089623,4039.0860710097236,24728.300600744442,3656.070496942997,46.34795,11.62685
3503076,181.0,5.198497031265826,45.25,Entire home/apt,Entire rental unit,4,1.0,2.0,1.0,87,4.83,1.0,96,2,december,Tesero,22196,3137.362785957835,16075.511000562092,1342.8981344556532,27706.20260764711,472.31895802975856,1905.9820608410926,1307.666495060264,540.3878306717788,1266.0773894351298,3394.5890338348618,23222.161881239594,1898.5881134676672,46.30032,11.50391
3590168,397.0,5.983936280687191,99.25,Entire home/apt,Entire rental unit,4,1.0,1.0,1.5,9,4.33,0.0,180,3,december,Riva del Garda,22153,12533.439887678453,104.81240203382767,389.68331471567836,147.79126538513765,197.79009659367046,1386.8078494607287,325.9678637770844,57.96013135682731,92.70685496117278,205.06575363722223,188.300570243857,240.0458411784886,45.88546,10.83835
1748581,140.0,4.941642422609304,23.333333333333332,Entire home/apt,Entire rental unit,6,2.0,4.0,1.0,10,4.78,0.0,237,4,december,Vermiglio,22213,268.00174332036136,27467.080403499844,6546.466123246943,17446.71624159581,229.16416465966756,4601.178945625143,156.67895935275078,161.740532863038,273.8034924223063,354.6238138441555,12509.350103622319,2620.6607698113767,46.26196,10.58759
1757377,75.0,4.31748811353631,18.75,Private room,Private room in home,4,1.0,4.0,1.0,89,4.91,1.0,169,3,december,Mori,22123,9121.726868777054,5138.267610458614,1865.6982585657156,4660.897465626659,242.0180428822783,1392.8820090403028,54.18088804195555,1283.39538838387,389.4133839808024,2751.645776401868,715.1357914532232,5427.898156476276,45.86755,10.94308
1777329,272.0,5.605802066295998,38.857142857142854,Entire home/apt,Entire rental unit,7,2.0,4.0,2.0,42,4.93,1.0,37,4,december,Canazei,22039,342.4313321522815,36026.09781996606,125.67254048972153,51257.1837698438,124.05925862359,3394.186104595759,320.6864427498904,81.9873595736555,153.43615864306622,65.13807284809651,32723.293894919934,1886.7331790308117,46.47743,11.76792
1780256,196.0,5.278114659230517,49.0,Entire home/apt,Entire rental unit,4,1.0,3.0,1.0,31,4.9,1.0,101,4,december,Canazei,22039,342.4313321522815,36026.09781996606,125.67254048972153,51257.1837698438,124.05925862359,3394.186104595759,320.6864427498904,81.9873595736555,153.43615864306622,65.13807284809651,32723.293894919934,1886.7331790308117,46.47743,11.76792
1825571,400.0,5.991464547107982,66.66666666666667,Entire home/apt,Entire rental unit,6,3.0,4.0,1.0,14,5.0,1.0,157,1,december,Ledro,22229,11214.746612937746,6588.693970980557,3924.29394020059,9310.706448525634,1237.2697208418522,4440.026807185725,1334.3490454923588,1211.8190009807438,1247.2520788807988,3975.6142080964846,6800.069865609073,3248.9066481549985,45.9243,10.73032
1835230,400.0,5.991464547107982,66.66666666666667,Entire home/apt,Entire rental unit,6,2.0,4.0,1.0,22,4.41,1.0,0,1,december,Ledro,22229,16050.70473777656,6991.672731232946,746.087608848412,7074.050226583765,558.6565036827046,2219.7539733858503,776.627723063118,551.2209163069872,835.2824184229058,1612.3986329961199,7060.19823711894,1572.6443007552057,45.87737,10.7455
1854763,200.0,5.298317366548036,50.0,Private room,Private room in bed and breakfast,4,1.0,1.0,1.0,1,5.0,0.0,155,3,december,Panchià,22134,4930.755570038987,13286.790870253817,1447.0234803700494,26160.46881782993,180.99890061635355,2117.131348203096,744.8844248578985,1505.0695477747224,170.8701919709676,5344.918175533559,25129.19673317257,4809.553992929878,46.28561,11.54421
1864113,400.0,5.991464547107982,66.66666666666667,Entire home/apt,Entire rental unit,6,3.0,6.0,2.0,22,4.68,0.0,332,3,december,Pinzolo,22143,527.2628016803783,8279.130795398129,1741.7578057049172,8204.129226569987,194.02927845156785,4128.996239726114,29.014325426960173,230.65625233142455,171.77715988298388,1668.3066432213814,10491.956757404116,354.61017498185754,46.24419,10.83807
3591347,120.0,4.787491742782046,30.0,Private room,Private room in bed and breakfast,4,1.0,4.0,1.0,6,5.0,1.0,326,1,december,Rabbi,22150,6904.998941401612,13304.982120614886,3521.087620727837,3668.4118129385647,81.41167689260847,7895.678274550401,2988.910198240157,89.9029267804027,3445.474310317366,3487.304326416475,5170.39552768936,3433.3579313408845,46.37368,10.87927
3640630,72.0,4.276666119016055,24.0,Entire home/apt,Entire condo,3,1.0,2.0,1.0,134,4.84,0.0,102,2,december,Nago-Torbole,22124,10004.752085795044,267.6607666923423,215.4691920358221,3125.9266564208947,90.10988198638942,2407.19913910775,152.84365134226135,43.907661929639445,148.8348714377676,233.20568958567037,948.3495176491595,2843.3525757971515,45.87204,10.87422
3676799,90.0,4.499809670330265,18.0,Private room,Private room in bed and breakfast,5,2.0,2.0,2.0,92,4.99,1.0,298,1,december,Mezzocorona,22116,692.6791224559641,10210.944678241352,321.30975037667196,431.7512223676007,425.8843366709393,1843.8470378648049,296.000949417808,410.3664149683623,1121.924249768304,353.37067988792637,1132.0588530062064,2288.1779109592135,46.21383,11.12469
3745116,120.0,4.787491742782046,30.0,Entire home/apt,Entire rental unit,4,1.0,1.0,1.0,22,4.59,0.0,287,3,december,Mezzana,22114,18.534382083480857,11098.140287838194,2236.982978283518,1797.14649289475,244.37062492858107,2771.6939371212666,531.042884803452,310.6639426152307,308.32898686488363,362.83853290406404,5802.822267793131,6188.104330047098,46.29903,10.81186
3765171,99.0,4.59511985013459,24.75,Entire home/apt,Entire rental unit,4,1.0,1.0,1.0,2,2.0,0.0,180,4,december,Brentonico,22025,2475.289711887013,7914.846649924123,1650.7582670603872,4766.401318674262,129.04434106189944,1512.6265937338783,1729.4951994522485,551.4344671632106,1727.0107542284827,1745.7574135826235,1656.9312757390203,1661.4234324390288,45.80164,10.95455
3790076,199.0,5.293304824724492,49.75,Entire home/apt,Entire rental unit,4,2.0,3.0,2.0,137,4.96,1.0,42,3,december,Canazei,22039,650.6365799921895,34957.32495937262,2948.3856639187297,50264.195488003876,262.18849232234925,1585.7617101681585,1177.9757551507948,224.29872646911917,98.793208164338,3072.0662918510725,30160.303264635517,4694.026288403024,46.45801,11.79886
3809985,129.0,4.859812404361672,32.25,Entire home/apt,Entire cottage,4,1.0,4.0,1.0,52,4.65,0.0,365,2,december,Ledro,22229,12011.583624615476,1842.4593993623428,3444.5901284430374,3041.8470774044613,255.00086959140438,7370.637838617863,1454.3454299404216,327.1666351052438,1372.2011126256662,2729.2573302325363,3046.4120588357005,3048.6147617907936,45.86457,10.80942
1882273,111.0,4.709530201312334,27.75,Entire home/apt,Entire rental unit,4,2.0,3.0,1.0,80,4.93,1.0,147,3,december,Baselga di Pinè,22009,4384.0543985671675,585.1621766691667,1031.651628394114,7882.092942933122,410.1640853867555,3158.8257241055726,218.218803081257,206.41467437600136,434.6070352834468,403.8485470432622,2408.412856613914,3896.207263085374,46.13352,11.24195
1885587,84.0,4.430816798843313,21.0,Entire home/apt,Entire rental unit,4,2.0,3.0,1.0,62,4.92,1.0,284,2,december,Baselga di Pinè,22009,4483.603900725897,669.1588095665085,1131.6020724963225,7795.158589402419,368.95787348190095,3244.123730919366,233.67268685091557,206.35067928952154,414.8996675056789,386.369471110869,2320.51076310316,3808.26574464289,46.13279,11.24109
2002066,218.0,5.384495062789089,54.5,Entire home/apt,Entire rental unit,4,1.0,1.0,1.0,16,4.94,1.0,52,4,december,Canazei,22039,342.4313321522815,36026.09781996606,125.67254048972153,51257.1837698438,124.05925862359,3394.186104595759,320.6864427498904,81.9873595736555,153.43615864306622,65.13807284809651,32723.293894919934,1886.7331790308117,46.47743,11.76792
2002148,272.0,5.605802066295998,45.333333333333336,Entire home/apt,Entire rental unit,6,2.0,3.0,2.0,52,4.88,1.0,52,4,december,Canazei,22039,342.4313321522815,36026.09781996606,125.67254048972153,51257.1837698438,124.05925862359,3394.186104595759,320.6864427498904,81.9873595736555,153.43615864306622,65.13807284809651,32723.293894919934,1886.7331790308117,46.47743,11.76792
2002229,218.0,5.384495062789089,54.5,Entire home/apt,Entire condo,4,1.0,2.0,1.0,23,4.83,1.0,73,4,december,Canazei,22039,350.5823599048618,35987.53567886785,138.7172832847726,51216.66271228222,135.16287711683506,3450.787178295966,379.87636673283527,119.87890610291997,210.10950047606534,130.45352336717977,32719.560046582974,1822.3943066135516,46.47727,11.7671
2002317,240.0,5.480638923341991,60.0,Entire home/apt,Entire rental unit,4,2.0,3.0,1.0,88,4.82,1.0,89,4,december,Canazei,22039,83.24701243976426,35891.23481876356,280.3154204815583,51141.08595250309,83.93179382353215,2886.996708890477,261.92306046724093,60.00828331100469,121.2239790192711,404.8799065552728,32321.529893900806,2330.9374395238337,46.4746,11.77376
2011959,311.0,5.739792912179234,77.75,Entire home/apt,Entire rental unit,4,2.0,3.0,1.0,12,4.58,0.0,69,6,december,Mezzana,22114,1371.1828409820237,13027.087682747699,147.16626896649237,550.8716606705809,141.32551044509748,939.3127022489232,163.37375182654895,554.8438063106167,550.2329376234694,529.1544978670048,4467.8802184788265,5995.615677651096,46.31527,10.79479
2017726,240.0,5.480638923341991,60.0,Private room,Private room in bed and breakfast,4,1.0,2.0,1.0,3,5.0,0.0,142,4,december,Panchià,22134,4763.938064638375,13257.172580037275,1616.2155330334315,26057.66277762592,94.93137168515017,2058.8920334115587,875.7332116168785,1339.583674444903,76.79250089068069,5522.640731498123,24951.91101691136,4774.975624401605,46.2848,11.54222
3908261,168.0,5.123963979403259,42.0,Entire home/apt,Entire rental unit,4,1.0,4.0,1.0,35,4.4,0.0,99,7,december,Canazei,22039,43.54415543603592,34543.12900236144,2487.912741563655,49839.53432157091,131.82400245468457,2200.4178026368695,506.1428624129167,398.1149696286522,201.81015561324122,2635.903304966901,30207.930348096666,4027.765916910263,46.45722,11.78845
3922576,157.0,5.056245805348308,31.4,Entire home/apt,Entire chalet,5,2.0,5.0,1.0,44,4.95,0.0,264,7,december,Ledro,22229,10514.891756288494,6015.221449545782,4638.648120949296,9282.385431438392,2016.0335977874333,5223.436159532521,2134.8037142060844,1586.408483149983,2022.9749529242358,4682.469231394735,7179.15866868364,4061.522263416586,45.9306,10.73612
3928557,80.0,4.382026634673881,16.0,Entire home/apt,Entire home,5,3.0,3.0,2.0,114,4.96,0.0,325,7,december,Tenno,22191,13040.072448930527,1278.5962343583471,1273.8889825511262,4576.533844775857,128.47256936752993,1784.5332918426152,80.4414935798137,854.0329542773854,2415.630640365307,1293.9325394386774,1377.1550066930324,223.45252800739274,45.92388,10.81808
3934534,145.0,4.976733742420574,24.166666666666668,Entire home/apt,Entire rental unit,6,2.0,4.0,1.0,9,4.78,1.0,290,3,december,Riva del Garda,22153,11427.199733551566,214.89097597174938,495.08285465676994,1437.5120041760829,53.30029968947666,2834.999809703548,336.7982349279568,22.688921639140556,15.23707245612013,262.22987747822503,1089.7628215193072,1132.0935961105802,45.88051,10.85565
3935627,133.0,4.890349128221754,33.25,Entire home/apt,Entire rental unit,4,1.0,2.0,1.0,17,4.76,1.0,290,3,december,Riva del Garda,22153,11430.443073047456,204.29229637570938,485.8516270274138,1424.330490597341,60.933737946431435,2822.2605649959523,333.34261280322266,25.94389410213475,0.5148750311345917,259.0656187264363,1077.3424732929072,1119.8808825255546,45.88048,10.85546
