id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
35608897,"Mansarda con giardino, Val di Sole, Trentino",267892214,Paolo,,Trentino,46.36241,10.92785,Entire home/apt,151,2,1,2024-08-30,0.24,1,268,1,IT022195C2SLVBMNKU
35609973,Apartment Bed & Climb,35972001,Erica,,Trentino,45.91523,10.9036,Entire home/apt,80,4,1,2024-07-31,0.19,1,362,1,IT022006C25BATXHUZ
35615517,"Holiday Home AnticoEremo, between nature&tradition",267944159,Mirta,,Trentino,46.25741,11.05763,Entire home/apt,246,2,73,2024-12-02,1.09,1,149,17,IT022037C2A3IPP4GD
35625804,Terrazza sui Monti,196318320,Andalo Vacanze,,Trentino,46.16384,11.00709,Entire home/apt,355,1,5,2024-09-29,0.08,16,125,1,IT022005C2Z2EKAP8F
35627215,Comfortable apartment for four people,115191617,Giovanni,,Trentino,46.36882400512695,11.651041030883789,Entire home/apt,,4,6,2024-02-22,0.09,1,0,2,IT022118C2MPU29VMK
35630608,Villa with pool 2,33037053,Residence,,Trentino,45.89299,10.86554,Entire home/apt,315,2,39,2024-10-06,0.61,10,197,6,IT022153B4ZJUTG6JS
35632366,THE GREEN STAIRWAY,52488487,Angelica,,Trentino,46.30884,11.12077,Entire home/apt,60,1,48,2024-11-22,0.72,1,86,12,
35639132,Appartamento Val di Fassa Passo Costalunga (119),80832116,Fiore,,Trentino,46.40462,11.60955,Entire home/apt,,7,2,2022-08-06,0.03,4,0,0,
35645596,Camera Melissa in Agriturismo EcoGreen,257335917,Nadia,,Trentino,46.42203,11.68371,Private room,222,2,6,2023-09-17,0.11,7,58,0,IT022250B5NM6F34QL
35646973,Camera in Agriturismo tra i prati delle Dolomiti,257335917,Nadia,,Trentino,46.42117,11.6828,Private room,,2,11,2024-09-07,0.17,7,0,1,IT022250B5NM6F34QL
35695516,Casa Alegría,14023585,Ottavia,,"Trento, Trentino",46.0620324,11.113715,Entire home/apt,161,2,19,2024-12-15,1.33,2,176,15,IT022205C25CL2OILZ
35710789,Garda App - Chiara,268612517,Case In Vacanza,,Trentino,45.878922,10.873594,Entire home/apt,118,2,81,2024-08-24,1.21,1,354,7,IT022006C2PJJKSJJ9
35728750,Spacious apartment in strategic location - Green,14023585,Ottavia,,"Trento, Trentino",46.05981,11.13018,Entire home/apt,160,2,136,2024-11-22,2.04,2,100,16,IT022205C1QPRBSQSB
35731328,Casa 32 Holidays Apartments,268768736,Maurizio,,Trentino,45.87771,10.89505,Entire home/apt,125,2,35,2024-11-22,0.52,4,203,6,IT022124C2NBY329TZ
35735997,The best and most beautiful street in Trento!,268806483,Aubrie,,"Trento, Trentino",46.06885,11.12253,Private room,77,1,460,2024-12-14,6.88,1,320,92,IT022205C23TUWFDGK
35748267,casa Volcan CIPAT 022231-AT-423221,268913336,Paolo,,Trentino,46.066323,10.892201,Entire home/apt,60,4,48,2024-08-03,0.73,1,138,9,IT022231C2MGQUWOMB
35760066,Il Sogno Flat,269007265,Chiara,,Trentino,45.7411,10.95171,Entire home/apt,70,1,40,2024-12-15,0.60,1,158,4,It022007C2UMUHI4OG
35763843,"Accoglienza da Patty, relax e natura.",269038439,Patrizia,,Trentino,46.003197,11.086583,Entire home/apt,80,3,49,2024-11-03,0.73,1,335,4,IT022091C29KV877BF
35794395,Le Quattro Stagioni: casa vacanza in Trentino,271999348,Daniele,,Trentino,46.01341,11.31935,Entire home/apt,,2,35,2024-12-12,0.52,1,41,4,IT022104C26VP7YQ4W
35811250,family rooms,25051102,Fabio,,Trentino,46.32545,10.87525,Private room,,2,1,2019-08-12,0.02,4,360,0,IT022233A1499BFWD3
35814350,"Casa vacanze ""Insieme"" - CIPAT 022009-AT-398250",269421617,Valentino,,Trentino,46.11991,11.24057,Entire home/apt,90,3,27,2023-01-02,0.41,1,52,0,IT022009C2S5ZM4VL2
35816566,Monolocale - con piscina e grande giardino,180912109,Residence,,Trentino,45.89369,10.71849,Entire home/apt,56,7,4,2023-07-01,0.08,5,0,0,
35816914,Trilocale mansardato con piscina e grande giardino,180912109,Residence,,Trentino,45.89594,10.71984,Entire home/apt,84,7,3,2019-08-03,0.05,5,0,0,IT022229B4IZ7Z9CR2
35825420,Villa regina del lago,263162437,Margherita,,Trentino,46.14533,10.96423,Private room,180,1,97,2024-09-10,1.44,1,352,8,
35866271,Camera Stella Alpina in Agriturismo Ecogreen,257335917,Nadia,,Trentino,46.42165,11.68367,Private room,218,2,43,2024-02-14,0.64,7,82,2,IT022250B5NM6F34QL
35868707,Camera matrimoniale con bagno privato e  colazione,850435,Sabrina,,Trentino,45.88497,10.837,Hotel room,899,1,8,2021-05-30,0.12,12,0,0,IT022153B4RTQOJ45H
35876604,Aria di montagna e relax ti aspettano,269846387,Ilenia,,Trentino,46.29995,10.6944,Entire home/apt,50,4,42,2024-08-25,0.62,1,172,7,IT022213C23JT6O6LZ
35889804,appartamento LA TONDA 022249-AT-012499,269952583,Emanuele,,Trentino,46.32512,11.02197,Entire home/apt,,3,19,2024-08-24,0.28,1,0,4,
35892454,Casa Turchese - Happy.Rentals,174685474,Thomas,,Trentino,45.899429,10.832219,Entire home/apt,124,1,36,2024-08-03,0.54,132,306,4,IT022153B4YMI3SKN8
35894453,Residenza Il Cavaliere del Lago - Happy.Rentals,174685474,Thomas,,Trentino,45.885493,10.839129,Entire home/apt,101,1,6,2024-09-03,0.09,132,323,2,IT022153C24EBZ9K8R
35895345,A short walk from the center and the lake,263678003,Joachim,,Trentino,45.88889,10.84659,Entire home/apt,,3,16,2023-10-13,0.24,5,0,0,
35900385,Sky&Pool Dom,180631047,Remo,,Trentino,45.89917755126953,10.832324028015137,Entire home/apt,81,2,18,2024-08-30,0.28,8,26,4,IT022153C2D4FPZAYY
35902104,"Casa la Palma, spazioso con ottima posizione",460850284,Guest Trentino,,Trentino,45.88708,10.85012,Entire home/apt,,3,33,2024-09-14,0.49,62,0,6,IT022153C23TLSUIN6
35907954,A short walk from the center and the lake,263678003,Joachim,,Trentino,45.89055,10.84465,Entire home/apt,,3,25,2023-08-12,0.38,5,0,0,
35909668,Casa Soar - Bright and fancy studio apartment,57927094,Christian,,Trentino,45.92062,10.87169,Entire home/apt,70,1,160,2024-12-08,2.40,3,192,33,IT022006C2U8E72L8C
35911762,Casa 32 Attic,268768736,Maurizio,,Trentino,45.87817,10.89641,Entire home/apt,116,2,32,2024-10-21,0.48,4,207,11,
35953784,"Casa ""Al parco"": mansarda, giardino, relax",26868738,Luca,,Trentino,46.0469,10.98423,Entire home/apt,150,2,32,2024-10-12,0.49,1,159,2,IT022243C2AJ9G5N8P
35962410,A short walk from the center and the lake,263678003,Joachim,,Trentino,45.89085,10.84587,Entire home/apt,,3,50,2024-07-28,0.75,5,0,1,
35969519,Appartamento Casa gialla,270565827,Carlo,,Trentino,45.89608,10.83892,Entire home/apt,80,4,30,2024-09-13,0.45,1,179,11,IT022153C2X27MOX2J
35971435,Ziano 2km Pampeago e Latemar  it022226C2WCBCQA55,270584627,Gianmarco,,Trentino,46.28717,11.55653,Entire home/apt,246,6,8,2024-01-06,0.12,1,353,1,IT022226C2WCBCQA55
35989398,Cam. Matrimoniale  Bagno Privato,268944199,Lisa,,"Trento, Trentino",46.07096,11.13489,Private room,96,1,0,,,4,0,0,IT022205C2E9UKOE3K
35990322,Cam.  doppia con bagno in comune,268944199,Lisa,,"Trento, Trentino",46.07189,11.13513,Private room,79,1,5,2024-12-26,0.13,4,0,1,IT022205C2E9UKOE3K
35991058,Cam. singola con bagno in comune,268944199,Lisa,,"Trento, Trentino",46.07164,11.13709,Private room,66,1,40,2024-11-09,0.61,4,0,8,IT022205C2E9UKOE3K
35991178,Monolocale in centro storico a Lavis,118241506,Emiliano E,,Trentino,46.13814,11.11454,Entire home/apt,245,1,13,2024-11-03,0.20,19,266,2,IT022103B49HSPQVG4
36021407,camera con letti separati o letto matrimoniale,850435,Sabrina,,Trentino,45.88716,10.83857,Hotel room,156,1,18,2024-07-11,0.33,12,168,3,IT022153B4RTQOJ45H
36025787,Appartamento per vacanze IL GELSO -Rovereto (Tn),261779933,Roberto,,Trentino,45.89264,11.06667,Entire home/apt,,2,9,2023-07-22,0.14,1,0,0,IT022161C296Z37XVF
36027883,Camera Quadrupla,850435,Sabrina,,Trentino,45.88521,10.83907,Hotel room,233,1,4,2024-07-24,0.32,12,154,3,IT022153B4RTQOJ45H
36029209,camera tripla con colazione a buffet,850435,Sabrina,,Trentino,45.88485,10.83752,Hotel room,180,1,0,,,12,105,0,IT022153B4RTQOJ45H
36029576,junior suite con sauna,850435,Sabrina,,Trentino,45.88485,10.839,Hotel room,215,1,0,,,12,194,0,IT022153B4RTQOJ45H
36030376,da Stoimenov,271063080,Dimitar,,Trentino,46.44061,11.13438,Entire home/apt,,2,25,2024-07-13,0.38,1,86,1,IT022252C2R7OFNI6Z
36035437,Tipico appartamento  di montagna zona dolomiti,186744349,Daniela,,Trentino,46.45657,11.69911,Entire home/apt,100,7,18,2024-08-31,0.43,1,76,3,IT022113B44LNE7JXY
36072634,Appartamento Al Truciolo CIPAT 022005-AT-052992,271312746,Francesca,,Trentino,46.16751,11.00224,Entire home/apt,209,3,6,2023-10-15,0.09,2,34,0,IT022005B4DNADP9NE
36082749,Appartamento Val di Fiemme in villa singola,271446650,Lorenzo,,Trentino,46.2898,11.57309,Entire home/apt,141,5,16,2024-09-08,0.24,1,153,6,IT022226C2S3BZ8358
36086795,Villa Bellaviste Lake Garda,147359428,Ferienhausvermittlung Anita Woithe,,Trentino,45.93034,10.82186,Entire home/apt,781,1,4,2023-03-03,0.07,3,0,0,
36102016,"CASA MORETI Pranzo di Tenno
CIPAT 022191-AT-373165",177988442,Michela,,Trentino,45.92244,10.818,Entire home/apt,116,2,73,2024-12-31,1.10,1,356,22,IT022191B4DEJSSTJA
36140358,Romantic Room near GARDA LAKE  Casa San Felice,8127749,Mara,,Trentino,45.86928,10.94023,Private room,91,1,19,2024-08-04,0.29,3,53,3,IT022123C2LQR18DWJ
36140998,BAITA LINDA relax e sauna  CIPAT 022157-AT-368191,172323885,Margit,,Trentino,46.07329,11.42613,Entire home/apt,200,7,14,2024-07-31,0.21,1,0,1,
36156536,Castel Vasio,134720148,Riccardo,,Trentino,46.43099,11.12131,Private room,49,1,276,2024-11-02,4.12,3,362,32,
36162231,Casa Sandra Bertolini _ Garda Lake View,30059106,Alessandrina,,Trentino,45.86877,10.87591,Entire home/apt,,5,6,2024-06-02,0.09,8,0,2,IT022124B4P3YERWAI
36170641,CHALET LA PERLA NUOVISSIMO APPARTAMENTO VISTA LAGO,271726950,Mauro,,Trentino,46.14524,10.97215,Entire home/apt,177,5,26,2024-11-04,0.39,1,178,1,IT022120C28EG2XYB8
36175188,Tabià del Col,272070310,Oriano E Paola,,Trentino,46.19413,11.68148,Entire home/apt,85,5,25,2024-07-27,0.38,1,260,1,IT022038C2XHTUFUDV
36189700,Spazioso appartamento con 3 camere e 2 bagni,72915630,Mauro,,Trentino,46.182461,11.071706,Entire home/apt,,4,0,,,8,0,0,IT022081B4MY8ZJOBE
36196895,Camera GUFO ecosostenibile in Valsugana,165570413,Sabrina,,Trentino,46.057638,11.523209,Private room,51,1,8,2024-11-02,1.28,4,160,8,IT022240B5Z2U2M9EC
36220529,La Piazza - 65 qm Wohnung im Herzen von Arco,157135466,Tina,,Trentino,45.91824,10.88722,Entire home/apt,75,3,56,2024-12-20,0.85,1,244,9,IT022006C2FRJKPXQR
36227673,Camera doppia,179176378,Francesca,,Trentino,45.88815,10.84251,Hotel room,174,1,32,2024-10-30,0.58,2,309,10,IT022153A1GSFJ77LH
36233822,Bilocale Superior con una camera e due bagni,48761480,Emma,,Trentino,46.29098,11.51823,Hotel room,345,3,2,2024-12-10,0.16,4,67,1,
36263560,Sass Pordoi - 700 Moretti,94805822,Gabriella,,Trentino,46.45906,11.70099,Entire home/apt,,7,2,2022-07-16,0.03,74,0,0,IT022113C2FLUZDFXU
36272734,"*[Stella Alpina]*home, FREE parking, garden, wi-fi",272310932,Anna,,Trentino,46.03427,10.75153,Entire home/apt,672,1,27,2024-08-24,0.41,1,143,8,IT022239C2DO8YJ2YJ
36288887,La pace dei sensi,191692977,Carlo,,Trentino,45.94257,11.25237,Entire home/apt,115,15,0,,,2,178,0,
36300634,Beautiful apartment on two levels in Cavalese,273001295,Tommaso,,Trentino,46.28901,11.45859,Entire home/apt,300,4,39,2024-07-26,0.60,1,151,8,IT022050C2GL95IPKR
36311600,Casa Marisa,273082408,Marisa,,Trentino,45.86886,10.74012,Entire home/apt,100,3,37,2024-09-01,0.56,1,309,9,IT022229C2UX3SLTQ9
36338710,Villa Sidonia,273271583,Francesco,,Trentino,45.846,10.99215,Entire home/apt,90,2,67,2024-09-05,1.02,1,32,11,IT022123B4D6ZRVA7D
36350652,Ciasa Sas da le Doudesc nel piccolo centro,233784498,Pamela,,Trentino,46.41923,11.67368,Entire home/apt,200,4,10,2024-08-04,0.29,2,60,3,IT022250C2WGXOVS6Z
36369954,"Ca' Sasso Rosso, panorama indimenticabile",273488160,Gabriella,,Trentino,46.32117,10.87396,Entire home/apt,171,3,56,2024-08-24,0.84,1,165,7,IT022233C2A4AGKB2E
36375966,Agrifoglio,125494785,Iosella,,Trentino,46.29114,11.51627,Private room,100,2,0,,,3,325,0,IT022196C1QVX58HSX
36386967,Villa la Brisa,61959651,Lorenzo,,Trentino,46.30913,11.67254,Entire home/apt,150,5,8,2024-01-07,0.12,1,201,1,IT022147C2V4XL95B2
36401203,Apartment Maso Bebberi,273702605,Michela,,Trentino,46.060406,11.414179,Entire home/apt,78,3,44,2024-12-28,0.67,1,166,7,IT022156C22BBYOZ4V
36411699,Casa Lorenz,101376254,Sergio,,Trentino,46.41981,11.67256,Entire home/apt,102,1,5,2022-08-27,0.12,77,6,0,
36419510,SILVANA 114 022247-AT-672484,155542473,Walter,,Trentino,46.22605,10.82896,Entire home/apt,113,1,2,2022-03-19,0.06,61,36,0,IT022247C2QCR3YZSO
36430740,Casa Renzo - Mansarda - Dolomiti - Trentino,273913787,Renzo,,Trentino,46.15447,11.80429,Entire home/apt,200,6,7,2022-08-27,0.11,1,91,0,IT0221115C2EOV8563
36441557,"Olive Garden,WiFi,Giardino &BbqIT022006B4QF8BGUK5",39825766,Hana,,Trentino,45.89954,10.86182,Entire home/apt,188,1,107,2024-11-03,1.61,1,260,16,IT022006B4QF8BGUK5
36477015,Apartment Casa  San  Felice  near GARDA LAKE,8127749,Mara,,Trentino,45.870182037353516,10.939247131347656,Entire home/apt,140,3,10,2022-08-27,0.18,3,53,0,IT022123C2LQR18DWJ
36499256,"Casa Internazionale 1° Piano, in stile Art Nouveau",460850284,Guest Trentino,,Trentino,45.88929,10.84499,Entire home/apt,203,3,47,2024-11-03,0.74,62,172,12,IT022153C26GJO7YAC
36505252,Baita Maso del Bosco vista unica e tanta pace.,13428056,Michele,,Trentino,46.35331,10.90322,Entire home/apt,,6,8,2024-02-19,0.22,3,0,1,IT022110B4L926I2PR
36522337,"Mansarda ""Al Truciolo"" CIPAT 022005-AT-670861",271312746,Francesca,,Trentino,46.16826,11.00265,Entire home/apt,220,5,11,2022-12-23,0.17,2,27,0,IT022005B4MJKNOIMS
36533505,Riva Lago e Spiaggia  Apartment 2 - Happy.Rentals,174685474,Thomas,,Trentino,45.88029,10.853904,Entire home/apt,88,1,3,2024-09-07,0.07,132,251,2,022153-AT-501517
36536774,"B&B a Riva del Garda, Garage e Giardino privati",9980280,Marzia,,Trentino,45.89322,10.83881,Private room,148,1,26,2024-12-29,0.87,1,187,5,IT022153C1N4JP6F52
36539144,"Casa Lausen    
Cipat 022038-AT-112828",274268080,Roberto,,Trentino,46.14792,11.7352,Entire home/apt,75,3,5,2024-07-06,0.08,1,96,1,IT022038C22N892PTL
36539626,"B&b Primavera, serenità per la famiglia",74263145,Anna,,Trentino,46.21612,11.04722,Private room,199,1,3,2022-07-17,0.07,1,0,0,IT022180C24L2P44NB
36540212,Intero appartamento ristrutturato a 3km da Pinzolo,274701241,Giovanna,,Trentino,46.13027,10.765,Entire home/apt,,3,0,,,1,0,0,
36543199,Pratosaiano Holiday Pink,122553683,Barbara,,Trentino,45.90547,10.88822,Entire home/apt,125,3,41,2024-11-02,0.63,6,307,9,IT022006C2GGGWHCV4
36547330,Silenzio e natura tra il castello e il lago,3574481,Ivan,,Trentino,45.90558,10.8557,Entire home/apt,,6,25,2024-09-01,0.38,2,0,6,IT022153C28AVXWWTD
36661703,Residenza Rocca del Lago 2 - Happy.Rentals,174685474,Thomas,,Trentino,45.88539,10.841718,Entire home/apt,94,1,16,2024-09-07,0.30,132,355,4,IT022153B4JG35O7VC
36667459,Upper floor ECO-Villa overlooking Arco's castle,275594578,Katia,,Trentino,45.91834,10.86494,Entire home/apt,81,3,4,2023-08-05,0.08,1,41,0,IT022006B4VIUCN2MB
36715432,Brenta lodging,22620767,Giovanna,,Trentino,46.16277,10.76005,Entire home/apt,130,7,2,2023-07-24,0.07,1,268,0,
36744605,La casa di Terlago - Appartamento Cielo,276152797,Marco,,Trentino,46.09545,11.04594,Entire home/apt,229,2,41,2024-12-01,0.63,3,77,4,IT022248C2FKWEM2XF
36752588,Appartamento Dolomiti-Val di Fassa,102330177,Emilia,,Trentino,46.46734,11.77936,Entire home/apt,188,7,25,2024-08-24,0.38,1,311,4,IT022039C2O2AMOB9O
36760399,LA CASA DI TERLAGO-Moderno appartamento due stanze,276152797,Marco,,Trentino,46.09545,11.04595,Entire home/apt,229,2,11,2023-08-13,0.17,3,77,0,IT022248C2ZXCPQPQM
36779495,Casa nel centro di Cembra,21774170,Marta,,Trentino,46.17438,11.22223,Entire home/apt,100,3,12,2023-08-19,0.18,1,98,0,022241-AT-411193
36782356,"B&B ""COL FIORITO""",276482232,Marina,,Trentino,46.15284,11.74598,Private room,90,1,132,2024-11-10,2.00,2,54,16,IT022038C1N25IZXXI
36794938,MOLVENO ROYAL,63126028,Alessandro,,Trentino,46.1425,10.9662,Entire home/apt,128,4,17,2024-09-21,0.29,5,268,4,IT022120C2WOWUU5DJ
36822278,Ferienwohnung mit Dachterrasse - Castello Nago-Tor,147359428,Ferienhausvermittlung Anita Woithe,,Trentino,45.87657,10.89012,Entire home/apt,278,1,9,2024-10-28,0.17,3,8,4,
36836400,Orizzonti d' Anaunia Relax,276769298,Leonardo,,Trentino,46.271322920193306,10.94455407538045,Entire home/apt,1724,1,67,2024-12-18,1.05,3,26,13,IT022249B4E7BIAD5Z
36838043,Orrizzonti d'Anaunia hof,276769298,Leonardo,,Trentino,46.34356,11.04701,Entire home/apt,,1,63,2024-12-20,0.96,3,26,9,IT022249B4E7BIAD5Z
36860772,Appartamento 5 persone,50821808,Wilma,,Trentino,46.29076,11.4382,Entire home/apt,343,7,0,,,4,89,0,IT022254C2WIEJE31Y
36870348,"The ""small"" Chalet & Dolomites Retreat",39148305,Michele,,Trentino,46.22712,11.8102,Entire home/apt,240,2,154,2024-11-15,2.34,2,291,38,IT022245C2JMYAOG6H
36902913,Da nonna Angela,246183784,Luigi Roberto,,Trentino,46.36811,11.03241,Entire home/apt,73,2,140,2024-12-24,2.12,1,332,27,IT022062C2YAHHX8E4
36973748,A short walk from the center and the lake,263678003,Joachim,,Trentino,45.88819,10.8422,Entire home/apt,,3,7,2023-09-13,0.11,5,0,0,
36994067,"Mini Midlake 
 CIN
it022229b4uvp8ba68",134748473,Carla,,Trentino,45.88211,10.75465,Entire home/apt,113,1,125,2024-09-19,1.89,1,322,19,IT022229B4UVP8BA68
37003928,Holiday home with view,270230010,Iris - BELVILLA,,Trentino,46.38539,10.97978,Entire home/apt,95,1,2,2020-10-25,0.03,12,365,0,
37003933,Belvilla by OYO Il melo bianco,270230010,Iris - BELVILLA,,Trentino,46.38485,10.97886,Entire home/apt,88,1,4,2023-09-02,0.10,12,365,0,
37005847,Modern appartement in Cavalese,270230010,Iris - BELVILLA,,Trentino,46.2907,11.47083,Entire home/apt,155,1,0,,,12,365,0,
37007758,Belvilla by OYO Casa Europa,270230010,Iris - BELVILLA,,Trentino,45.87866,10.74116,Entire home/apt,113,1,9,2024-09-30,0.14,12,145,2,
37015045,Appartamento Bucaneve,210785867,Mauro,,Trentino,46.30198,11.6021,Entire home/apt,130,7,0,,,1,360,0,
37051096,"Appartamento Paci
in centro
CIPAT 022199AT014462",278612785,Andrea,,Trentino,46.03696,10.7258,Entire home/apt,60,2,10,2024-08-25,0.59,2,175,7,IT022199B4C9BUK9UB
37063351,Chalet Barbara (Primo Piano) in Valle di Sella,37497019,Barbara,,Trentino,46.00518,11.39985,Entire home/apt,200,2,1,2022-08-08,0.03,2,93,0,IT022022C2RLOXHNAS
37132064,wonderful penthouse with terrace,14738724,Andrea,,Trentino,45.91743,10.86938,Entire home/apt,,3,0,,,5,0,0,
37135151,Appartamento Laura   022081-AT-408310,279335355,Ruben,,Trentino,46.16966,11.07075,Entire home/apt,,3,15,2024-02-14,0.23,2,0,3,
37136816,Appartamento Silvia  022081-AT-408310,279335355,Ruben,,Trentino,46.1703,11.07029,Entire home/apt,,3,29,2024-01-07,0.44,2,0,2,
37138011,La tua vacanza in montagna all'Artuik-Val di Sole,184811439,Solandra Di Mazzanti Daniela,,Trentino,46.30149,10.80856,Entire home/apt,,7,1,2022-02-13,0.03,7,0,0,
37138494,Res.Albarè Solaria monolocale superior Val di Sole,184811439,Solandra Di Mazzanti Daniela,,Trentino,46.3041,10.81131,Entire home/apt,,7,0,,,7,0,0,
37194328,A un passo dal paradiso ..... Cèsa Mia,216764795,Elena,,Trentino,46.49032,11.71121,Entire home/apt,,7,0,,,1,3,0,
37201244,Residenza al Salice Ledro (022229-AT-011948),210902626,Germana,,Trentino,45.89495,10.7218,Entire home/apt,,3,2,2020-07-25,0.03,2,43,0,IT022229C248KVBN79
37209805,Appartement Rosagalina,3592127,Sybille,,"Trento, Trentino",46.06445,11.13224,Entire home/apt,65,2,127,2024-12-25,1.93,2,224,35,IT022205C13DXLBJZG
37212239,Casa con doccia bagno turco e vista mozzafiato !,3664110,Isabelle,,Trentino,46.412374,11.668636,Entire home/apt,280,7,37,2024-08-18,0.57,1,330,4,IT022250C2U5NXHSEZ
37213953,Appartamento “Il nido”,251597899,Caterina,,Trentino,46.16701,10.75835,Entire home/apt,650,2,2,2021-08-23,0.03,1,362,0,
37249427,"Giardino negli ulivi,2 citybikes4free,bike storage",180186779,Germano Rodolfo,,Trentino,45.8891487121582,10.86408805847168,Entire home/apt,177,3,14,2023-09-21,0.22,1,159,0,IT022153C2DEM3BMP6
37326985,Nice flat close in Varone,14738724,Andrea,,Trentino,45.90748079999999,10.8443109,Entire home/apt,147,1,15,2024-09-12,1.91,5,166,15,022153-AT-014257
37336945,Appartamento in residence  a Marilleva 1400,57273160,Elena,,Trentino,46.30387,10.80801,Entire home/apt,120,6,0,,,1,4,0,
37340046,NIDO D'AMORE IN MONTAGNA (CIPAT022252-AT-615605),131919065,Valentina,,Trentino,46.45444,11.11779,Entire home/apt,,2,3,2024-08-30,0.05,3,245,1,IT022252C2QOL9PDYJ
37342855,"Appartamento ""CAMPIGLIO"" ♡",281319846,Annalisa,,Trentino,46.24763,10.84566,Entire home/apt,,6,4,2024-09-07,0.14,1,0,2,
37352119,Breath of Lake Garda Apartment - Happy.Rentals,174685474,Thomas,,Trentino,45.889214,10.839273,Entire home/apt,101,1,10,2024-08-30,0.16,132,15,3,IT022153C2RDVISM7W
37357739,Villa Miriam,270751695,Miriam,,Trentino,46.01103,11.31104,Entire home/apt,211,3,6,2023-08-11,0.09,1,360,0,IT022104C22DV7FY89
37362037,Nuovo appartamento nel Maso Perli di Andalo,182994429,Omar,,Trentino,46.16349,11.00286,Entire home/apt,101,2,80,2024-12-26,1.22,1,69,18,IT022005C2Q8NGOJ8D
37376450,Grande appartamento in montagna con caminetto 2,55571427,Enzo,,Trentino,46.29915,10.86462,Entire home/apt,96,2,2,2020-02-02,0.03,9,19,0,
37396891,"The ""big"" Chalet & Dolomites Retreat",39148305,Michele,,Trentino,46.22777,11.80455,Entire home/apt,595,2,79,2024-12-23,1.21,2,331,18,IT022245C2J9CUKOF4
37471586,Casa ai Caprioli Fazzon - Pellizzano Trentino,184811439,Solandra Di Mazzanti Daniela,,Trentino,46.29956,10.76107,Entire home/apt,,7,0,,,7,0,0,
37471590,La tua vacanza in famiglia al Bucaneve-Val di Sole,184811439,Solandra Di Mazzanti Daniela,,Trentino,46.30565,10.80959,Entire home/apt,,7,1,2022-03-02,0.03,7,0,0,
37480207,LaTorretta sul lago di Caldonazzo,282746122,Antonella,,Trentino,46.03315,11.24772,Entire home/apt,50,1,340,2024-12-22,5.19,1,252,79,IT022139C2PSSD6PPG
37480588,Stube Antica,40220511,Cinzia,,Trentino,46.2971,11.44101,Entire home/apt,120,3,0,,,1,154,0,
37494835,Fra i castelli della Vallagarina 1,282945417,Roberto,,Trentino,45.92899,11.09485,Entire home/apt,95,3,20,2024-08-18,0.48,3,268,2,IT022035B4TOS3RCBE
